
Method: GET | URL: /table-name?page=1&size=4 | Date: 6/24/2024, 2:57:58 PM | IP: ::1 | Status: 404 | Response Time: 26.194 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"tab_name":"product_images"} | Res Body: 
Method: GET | URL: /categories?page=1&size=10&c_name=lobtop | Date: 6/25/2024, 1:55:26 PM | IP: ::1 | Status: 500 | Response Time: 58.373 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"Photo&Video Cameras ","parent_id":1} | Res Body: "{\"error\":\"children is not defined\"}"
Method: GET | URL: /categories?page=1&size=10&c_name=lobtop | Date: 6/25/2024, 1:56:29 PM | IP: ::1 | Status: 500 | Response Time: 44.635 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"Photo&Video Cameras ","parent_id":1} | Res Body: "{\"error\":\"Cannot read properties of undefined (reading 'c_name')\"}"
Method: GET | URL: /categories?page=1&size=10&c_name=lobtop | Date: 6/25/2024, 1:57:10 PM | IP: ::1 | Status: 500 | Response Time: 42.086 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"Photo&Video Cameras ","parent_id":1} | Res Body: "{\"error\":\"Cannot read properties of undefined (reading 'c_name')\"}"
Method: GET | URL: /categories?page=1&size=10 | Date: 6/25/2024, 2:06:34 PM | IP: ::1 | Status: 500 | Response Time: 37.411 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"Photo&Video Cameras ","parent_id":1} | Res Body: "{\"error\":\"Cannot read properties of undefined (reading 'c_name')\"}"
Method: GET | URL: /categories?page=1&size=10 | Date: 6/25/2024, 2:06:59 PM | IP: ::1 | Status: 200 | Response Time: 64.037 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"Photo&Video Cameras ","parent_id":1} | Res Body: "{\"total\":5,\"page\":1,\"perPage\":5,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T07:51:42.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T07:53:00.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]}]}"
Method: POST | URL: /categories/1/image | Date: 6/25/2024, 2:13:58 PM | IP: ::1 | Status: 200 | Response Time: 147.999 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {} | Res Body: "{\"message\":\"Image uploaded successfully\",\"category\":{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.514Z\"}}"
Method: POST | URL: /categories/2/image | Date: 6/25/2024, 2:15:10 PM | IP: ::1 | Status: 200 | Response Time: 60.885 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {} | Res Body: "{\"message\":\"Image uploaded successfully\",\"category\":{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.729Z\"}}"
Method: GET | URL: /categories | Date: 6/25/2024, 2:15:55 PM | IP: ::1 | Status: 200 | Response Time: 43.261 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {} | Res Body: "{\"total\":5,\"page\":1,\"perPage\":5,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]}]}"
Method: GET | URL: /categories | Date: 6/25/2024, 2:16:10 PM | IP: ::1 | Status: 200 | Response Time: 41.553 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"Photo&Video Cameras ","parent_id":1} | Res Body: "{\"total\":5,\"page\":1,\"perPage\":5,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]}]}"
Method: GET | URL: /categories?c_name=electronics | Date: 6/25/2024, 2:17:11 PM | IP: ::1 | Status: 200 | Response Time: 57.126 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"Photo&Video Cameras ","parent_id":1} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"}]}"
Method: GET | URL: /categories?c_name=electronics | Date: 6/25/2024, 2:21:35 PM | IP: ::1 | Status: 200 | Response Time: 41.195 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"}]}"
Method: POST | URL: /categories?c_name=electronics | Date: 6/25/2024, 2:21:41 PM | IP: ::1 | Status: 201 | Response Time: 38.216 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"id\":7,\"c_name\":\"fashion \",\"parent_id\":null,\"image\":\"\",\"updatedAt\":\"2024-06-25T11:21:41.923Z\",\"createdAt\":\"2024-06-25T11:21:41.923Z\"}"
Method: GET | URL: /categories | Date: 6/25/2024, 2:21:59 PM | IP: ::1 | Status: 200 | Response Time: 45.770 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":6,\"page\":1,\"perPage\":6,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]},{\"id\":7,\"c_name\":\"fashion \",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T11:21:41.000Z\",\"updatedAt\":\"2024-06-25T11:21:41.000Z\"}]}"
Method: GET | URL: /categories?c_name=electronics,fashion%20 | Date: 6/25/2024, 2:22:27 PM | IP: ::1 | Status: 200 | Response Time: 46.074 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":2,\"page\":1,\"perPage\":2,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"},{\"id\":7,\"c_name\":\"fashion \",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T11:21:41.000Z\",\"updatedAt\":\"2024-06-25T11:21:41.000Z\"}]}"
Method: GET | URL: /categories?c_name=electronics,fashion | Date: 6/25/2024, 2:22:53 PM | IP: ::1 | Status: 200 | Response Time: 46.426 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":2,\"page\":1,\"perPage\":2,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"},{\"id\":7,\"c_name\":\"fashion \",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T11:21:41.000Z\",\"updatedAt\":\"2024-06-25T11:21:41.000Z\"}]}"
Method: GET | URL: /categories?c_name=electronics | Date: 6/25/2024, 2:22:59 PM | IP: ::1 | Status: 200 | Response Time: 59.722 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"}]}"
Method: GET | URL: /categories | Date: 6/25/2024, 2:23:15 PM | IP: ::1 | Status: 200 | Response Time: 45.488 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":6,\"page\":1,\"perPage\":6,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]},{\"id\":7,\"c_name\":\"fashion \",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T11:21:41.000Z\",\"updatedAt\":\"2024-06-25T11:21:41.000Z\"}]}"
Method: GET | URL: /categories?c_name=TV&DVD%20Equipments | Date: 6/25/2024, 2:23:38 PM | IP: ::1 | Status: 200 | Response Time: 30.373 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[]}"
Method: GET | URL: /categories?c_name=electronics | Date: 6/25/2024, 2:23:44 PM | IP: ::1 | Status: 200 | Response Time: 34.830 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"}]}"
Method: GET | URL: /categories | Date: 6/25/2024, 3:41:30 PM | IP: ::1 | Status: 200 | Response Time: 542.827 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":6,\"page\":1,\"perPage\":6,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]},{\"id\":7,\"c_name\":\"fashion \",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T11:21:41.000Z\",\"updatedAt\":\"2024-06-25T11:21:41.000Z\"}]}"
Method: GET | URL: /categories?c_name=electronics | Date: 6/25/2024, 3:42:26 PM | IP: ::1 | Status: 200 | Response Time: 77.876 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"}]}"
Method: GET | URL: /categories | Date: 6/25/2024, 3:42:37 PM | IP: ::1 | Status: 200 | Response Time: 63.064 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":6,\"page\":1,\"perPage\":6,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]},{\"id\":7,\"c_name\":\"fashion \",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T11:21:41.000Z\",\"updatedAt\":\"2024-06-25T11:21:41.000Z\"}]}"
Method: GET | URL: /categories?c_name=Labtops&Computers | Date: 6/25/2024, 3:42:55 PM | IP: ::1 | Status: 200 | Response Time: 42.334 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[]}"
Method: GET | URL: /categories?c_name=Labtops&Computers&parent_id=1 | Date: 6/25/2024, 3:43:48 PM | IP: ::1 | Status: 200 | Response Time: 37.254 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[]}"
Method: GET | URL: /categories | Date: 6/25/2024, 3:44:00 PM | IP: ::1 | Status: 200 | Response Time: 48.339 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":6,\"page\":1,\"perPage\":6,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]},{\"id\":7,\"c_name\":\"fashion \",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T11:21:41.000Z\",\"updatedAt\":\"2024-06-25T11:21:41.000Z\"}]}"
Method: GET | URL: /categories?c_name=electronic | Date: 6/25/2024, 3:45:26 PM | IP: ::1 | Status: 200 | Response Time: 50.445 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"}]}"
Method: GET | URL: /categories?parent_id=1 | Date: 6/25/2024, 3:46:12 PM | IP: ::1 | Status: 200 | Response Time: 33.311 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":4,\"page\":1,\"perPage\":4,\"data\":[]}"
Method: GET | URL: /categories | Date: 6/25/2024, 3:46:57 PM | IP: ::1 | Status: 200 | Response Time: 48.691 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":6,\"page\":1,\"perPage\":6,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]},{\"id\":7,\"c_name\":\"fashion \",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T11:21:41.000Z\",\"updatedAt\":\"2024-06-25T11:21:41.000Z\"}]}"
Method: GET | URL: /categories?c_name=electronic | Date: 6/25/2024, 3:48:49 PM | IP: ::1 | Status: 200 | Response Time: 77.878 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"}]}"
Method: GET | URL: /categories | Date: 6/25/2024, 3:49:10 PM | IP: ::1 | Status: 200 | Response Time: 95.933 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":6,\"page\":1,\"perPage\":6,\"data\":[{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\",\"children\":[{\"id\":2,\"c_name\":\"Labtops&Computers\",\"image\":\"categoryImages\\\\image-1719314110721-748216874.jpg\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:53:00.000Z\",\"updatedAt\":\"2024-06-25T11:15:10.000Z\"},{\"id\":4,\"c_name\":\"TV&DVD Equipments\",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:57:53.000Z\",\"updatedAt\":\"2024-06-25T07:57:53.000Z\"},{\"id\":5,\"c_name\":\"Networking Products \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T07:59:12.000Z\",\"updatedAt\":\"2024-06-25T07:59:12.000Z\"},{\"id\":6,\"c_name\":\"Photo&Video Cameras \",\"image\":\"\",\"parent_id\":1,\"createdAt\":\"2024-06-25T08:00:13.000Z\",\"updatedAt\":\"2024-06-25T08:00:13.000Z\"}]},{\"id\":7,\"c_name\":\"fashion \",\"image\":\"\",\"parent_id\":null,\"createdAt\":\"2024-06-25T11:21:41.000Z\",\"updatedAt\":\"2024-06-25T11:21:41.000Z\"}]}"
Method: GET | URL: /categories?c_name=Labtops&Computers | Date: 6/25/2024, 3:49:24 PM | IP: ::1 | Status: 200 | Response Time: 52.058 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"c_name":"fashion ","parent_id":null} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":1,\"data\":[]}"
